experiment_setting_keys,experiment_setting_values,round,room,batch,timestamp,title,tree_tag,player_uuids,player_types,avatar_shapes,avatar_colors,adjacency_matrix,idnum_label_map,perspective_of_player,final_node,tree_status,players_abdicated,durations,cumulative_payoffs_tree,cumulative_payoffs_experiment,choice_type_,choice_type_A,choice_type_B,choice_type_BA,choice_type_BB,choice_type_BBA,choice_type_BBB,probability_,probability_A,probability_B,probability_BA,probability_BB,probability_BBA,probability_BBB,positionxy_,positionxy_A,positionxy_B,positionxy_BA,positionxy_BB,positionxy_BBA,positionxy_BBB,info_set_,info_set_A,info_set_B,info_set_BA,info_set_BB,info_set_BBA,info_set_BBB,time_,time_A,time_B,time_BA,time_BB,time_BBA,time_BBB,beliefs_,beliefs_A,beliefs_B,beliefs_BA,beliefs_BB,beliefs_BBA,beliefs_BBB,options_,options_A,options_B,options_BA,options_BB,options_BBA,options_BBB,payoffs__p0,payoffs__p1,payoffs_A_p0,payoffs_A_p1,payoffs_B_p0,payoffs_B_p1,payoffs_BA_p0,payoffs_BA_p1,payoffs_BB_p0,payoffs_BB_p1,payoffs_BBA_p0,payoffs_BBA_p1,payoffs_BBB_p0,payoffs_BBB_p1,choice__p0,choice__p1,choice_A_p0,choice_A_p1,choice_B_p0,choice_B_p1,choice_BA_p0,choice_BA_p1,choice_BB_p0,choice_BB_p1,choice_BBA_p0,choice_BBA_p1,choice_BBB_p0,choice_BBB_p1,prediction__p0,prediction__p1,prediction_A_p0,prediction_A_p1,prediction_B_p0,prediction_B_p1,prediction_BA_p0,prediction_BA_p1,prediction_BB_p0,prediction_BB_p1,prediction_BBA_p0,prediction_BBA_p1,prediction_BBB_p0,prediction_BBB_p1,choice_data__p0,choice_data__p1,choice_data_A_p0,choice_data_A_p1,choice_data_B_p0,choice_data_B_p1,choice_data_BA_p0,choice_data_BA_p1,choice_data_BB_p0,choice_data_BB_p1,choice_data_BBA_p0,choice_data_BBA_p1,choice_data_BBB_p0,choice_data_BBB_p1,prediction_data__p0,prediction_data__p1,prediction_data_A_p0,prediction_data_A_p1,prediction_data_B_p0,prediction_data_B_p1,prediction_data_BA_p0,prediction_data_BA_p1,prediction_data_BB_p0,prediction_data_BB_p1,prediction_data_BBA_p0,prediction_data_BBA_p1,prediction_data_BBB_p0,prediction_data_BBB_p1
,,23,1,69,1713284978,ToM+SMSM-3412-2314,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['caa154f0-e670-4260-b041-878c29f05d5d', '478d14b5-f478-4a7c-94cf-e2e83ef03647']","['participant', 'robot']","['round-square', 'flower']","['hsla(186, 86%, 60%, 1.0)', 'hsla(246, 77%, 41%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,6,after,"[True, False]","{'max': 187, 'min': 187, 'avg': 181.75, 'root': 17}","[-10, 0]","[85, 88]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(168, 176)","(168, 180)","(169, 177)","(169, 179)","(179, 187)","(179, 187)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,3,2,0,0,4,3,0,0,1,1,2,4,B,,,,,BB,,,BBB,,,,,,,A,,,BB,,,,,BBB,,,,,"{'rtype': 'select-node', 'rtimedn': 168.081, 'rtimeup': 168.081}",,,,,"{'rtype': 'd', 'rtimedn': 2.365, 'rtimeup': 4.984}",,,"{'rtype': 'select-node', 'rtimedn': 168.712, 'rtimeup': 168.712}",,,,,,,"{'rtype': 'd', 'rtimedn': 1.656, 'rtimeup': 2.874}",,,"{'rtype': 'select-node', 'rtimedn': 168.335, 'rtimeup': 168.335}",,,,,"{'rtype': 'a', 'rtimedn': 0.964, 'rtimeup': 3.585}",,,,
,,23,2,69,1713284975,ToM+SMSM-3412-2314,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['afe664b7-f15c-4992-bb02-06b17d98cd76', '51824b55-d585-41fa-b08b-67765129b7ad']","['participant', 'robot']","['dodecagon', 'flower']","['hsla(258, 93%, 40%, 1.0)', 'hsla(299, 70%, 55%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,6,after,"[True, False]","{'max': 49, 'min': 49, 'avg': 43.75, 'root': 17}","[-10, 0]","[86, 99]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(30, 38)","(30, 42)","(31, 39)","(31, 41)","(41, 49)","(41, 49)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,3,2,0,0,4,3,0,0,1,1,2,4,B,,,,,BB,,,BBB,,,,,,,A,,,BA,,,,,BBB,,,,,"{'rtype': 'select-node', 'rtimedn': 30.19, 'rtimeup': 30.19}",,,,,"{'rtype': 'a', 'rtimedn': 0.282, 'rtimeup': 2.796}",,,"{'rtype': 'select-node', 'rtimedn': 30.605, 'rtimeup': 30.605}",,,,,,,"{'rtype': 'a', 'rtimedn': 4.273, 'rtimeup': 5.962}",,,"{'rtype': 'select-node', 'rtimedn': 30.391, 'rtimeup': 30.391}",,,,,"{'rtype': 'd', 'rtimedn': 7.836, 'rtimeup': 7.945}",,,,
,,23,3,69,1713284973,ToM+SMSM-3412-2314,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['2ad4121c-f949-4ff9-a858-57b6264a889e', '4fe34122-d86e-48dc-b25b-9493d71ad9a5']","['participant', 'robot']","['circle', 'dodecagon']","['hsla(139, 81%, 47%, 1.0)', 'hsla(174, 94%, 52%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,6,after,"[True, False]","{'max': 47, 'min': 47, 'avg': 41.75, 'root': 17}","[-10, 0]","[86, 102]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(28, 36)","(28, 40)","(29, 37)","(29, 39)","(39, 47)","(39, 47)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,3,2,0,0,4,3,0,0,1,1,2,4,B,,,,,BB,,,BBB,,,,,,,A,,,BA,,,,,BBB,,,,,"{'rtype': 'select-node', 'rtimedn': 28.688, 'rtimeup': 28.688}",,,,,"{'rtype': 'a', 'rtimedn': 0.052, 'rtimeup': 0.96}",,,"{'rtype': 'select-node', 'rtimedn': 29.022, 'rtimeup': 29.022}",,,,,,,"{'rtype': 'd', 'rtimedn': 2.092, 'rtimeup': 3.248}",,,"{'rtype': 'select-node', 'rtimedn': 28.842, 'rtimeup': 28.842}",,,,,"{'rtype': 'a', 'rtimedn': 1.801, 'rtimeup': 2.352}",,,,
,,24,0,69,1713284983,ToM+SSSS-3421-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['b1d06e06-f498-4e22-8912-fe652a889d73', '6b074080-5fb1-496c-b406-3a1263d486e9']","['participant', 'robot']","['arrow-head', 'teardrop']","['hsla(219, 62%, 55%, 1.0)', 'hsla(231, 58%, 43%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,1,after,"[True, False]","{'max': 47, 'min': 47, 'avg': 39.0, 'root': 17}","[-10, 0]","[83, 81]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(17, 25)","(17, 29)","(29, 37)","(29, 39)","(39, 47)","(39, 47)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,3,3,0,0,4,2,0,0,2,4,1,1,A,,,,,,,,,,,,,,,A,,,,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 32.174, 'rtimeup': 32.174}",,,,,,,,,,,,,,,"{'rtype': 'd', 'rtimedn': 2.915, 'rtimeup': 4.666}",,,,,,,,,,,,
,,24,1,69,1713284982,ToM+SSSS-3421-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['caa154f0-e670-4260-b041-878c29f05d5d', '478d14b5-f478-4a7c-94cf-e2e83ef03647']","['participant', 'robot']","['round-square', 'flower']","['hsla(186, 86%, 60%, 1.0)', 'hsla(246, 77%, 41%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,1,after,"[True, False]","{'max': 47, 'min': 47, 'avg': 39.0, 'root': 17}","[-10, 0]","[85, 88]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(17, 25)","(17, 29)","(29, 37)","(29, 39)","(39, 47)","(39, 47)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,3,3,0,0,4,2,0,0,2,4,1,1,A,,,,,,,,,,,,,,,A,,,,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 169.145, 'rtimeup': 169.145}",,,,,,,,,,,,,,,"{'rtype': 'a', 'rtimedn': 4.612, 'rtimeup': 6.313}",,,,,,,,,,,,
,,24,2,69,1713284984,ToM+SSSS-3421-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['afe664b7-f15c-4992-bb02-06b17d98cd76', '51824b55-d585-41fa-b08b-67765129b7ad']","['participant', 'robot']","['dodecagon', 'flower']","['hsla(258, 93%, 40%, 1.0)', 'hsla(299, 70%, 55%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,1,after,"[True, False]","{'max': 47, 'min': 47, 'avg': 39.0, 'root': 17}","[-10, 0]","[86, 99]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(17, 25)","(17, 29)","(29, 37)","(29, 39)","(39, 47)","(39, 47)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,3,3,0,0,4,2,0,0,2,4,1,1,A,,,,,,,,,,,,,,,A,,,,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 31.412, 'rtimeup': 31.412}",,,,,,,,,,,,,,,"{'rtype': 'a', 'rtimedn': 3.956, 'rtimeup': 6.822}",,,,,,,,,,,,
,,24,3,69,1713284988,ToM+SSSS-3421-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['2ad4121c-f949-4ff9-a858-57b6264a889e', '4fe34122-d86e-48dc-b25b-9493d71ad9a5']","['participant', 'robot']","['circle', 'dodecagon']","['hsla(139, 81%, 47%, 1.0)', 'hsla(174, 94%, 52%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,5,after,"[True, False]","{'max': 49, 'min': 49, 'avg': 43.75, 'root': 17}","[-10, 0]","[86, 102]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(30, 38)","(30, 42)","(31, 39)","(31, 41)","(41, 49)","(41, 49)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,3,3,0,0,4,2,0,0,2,4,1,1,B,,,,,BB,,,BBA,,,,,,,A,,,BB,,,,,BBA,,,,,"{'rtype': 'select-node', 'rtimedn': 30.237, 'rtimeup': 30.237}",,,,,"{'rtype': 'd', 'rtimedn': 5.552, 'rtimeup': 7.249}",,,"{'rtype': 'select-node', 'rtimedn': 30.593, 'rtimeup': 30.593}",,,,,,,"{'rtype': 'a', 'rtimedn': 3.83, 'rtimeup': 6.931}",,,"{'rtype': 'select-node', 'rtimedn': 30.38, 'rtimeup': 30.38}",,,,,"{'rtype': 'a', 'rtimedn': 2.699, 'rtimeup': 3.414}",,,,
,,25,0,69,1713284996,ToM+SMSS-2134-2341,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['b1d06e06-f498-4e22-8912-fe652a889d73', '6b074080-5fb1-496c-b406-3a1263d486e9']","['participant', 'robot']","['arrow-head', 'teardrop']","['hsla(219, 62%, 55%, 1.0)', 'hsla(231, 58%, 43%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,1,after,"[True, False]","{'max': 47, 'min': 47, 'avg': 39.0, 'root': 17}","[-10, 0]","[83, 81]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(17, 25)","(17, 29)","(29, 37)","(29, 39)","(39, 47)","(39, 47)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,2,0,0,1,3,0,0,3,4,4,1,A,,,,,,,,,,,,,,,A,,,,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 33.525, 'rtimeup': 33.525}",,,,,,,,,,,,,,,"{'rtype': 'a', 'rtimedn': 3.907, 'rtimeup': 4.986}",,,,,,,,,,,,
,,25,1,69,1713284998,ToM+SMSS-2134-2341,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['caa154f0-e670-4260-b041-878c29f05d5d', '478d14b5-f478-4a7c-94cf-e2e83ef03647']","['participant', 'robot']","['round-square', 'flower']","['hsla(186, 86%, 60%, 1.0)', 'hsla(246, 77%, 41%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[True, False]","{'max': 200, 'min': 200, 'avg': 192.0, 'root': 17}","[-10, 0]","[85, 88]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(170, 178)","(170, 182)","(182, 190)","(182, 192)","(192, 200)","(192, 200)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,2,0,0,1,3,0,0,3,4,4,1,B,,,,,BA,,,,,,,,,,A,,,BA,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 170.368, 'rtimeup': 170.368}",,,,,"{'rtype': 'a', 'rtimedn': 5.902, 'rtimeup': 6.941}",,,,,,,,,,"{'rtype': 'a', 'rtimedn': 4.053, 'rtimeup': 7.155}",,,"{'rtype': 'select-node', 'rtimedn': 170.7, 'rtimeup': 170.7}",,,,,,,,,
,,25,2,69,1713284996,ToM+SMSS-2134-2341,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['afe664b7-f15c-4992-bb02-06b17d98cd76', '51824b55-d585-41fa-b08b-67765129b7ad']","['participant', 'robot']","['dodecagon', 'flower']","['hsla(258, 93%, 40%, 1.0)', 'hsla(299, 70%, 55%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[True, False]","{'max': 62, 'min': 62, 'avg': 54.0, 'root': 17}","[-10, 0]","[86, 99]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(32, 40)","(32, 44)","(44, 52)","(44, 54)","(54, 62)","(54, 62)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,2,0,0,1,3,0,0,3,4,4,1,B,,,,,BA,,,,,,,,,,A,,,BA,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 32.352, 'rtimeup': 32.352}",,,,,"{'rtype': 'a', 'rtimedn': 6.573, 'rtimeup': 6.759}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 9.712, 'rtimeup': 10.175}",,,"{'rtype': 'select-node', 'rtimedn': 32.644, 'rtimeup': 32.644}",,,,,,,,,
,,25,3,69,1713284996,ToM+SMSS-2134-2341,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['2ad4121c-f949-4ff9-a858-57b6264a889e', '4fe34122-d86e-48dc-b25b-9493d71ad9a5']","['participant', 'robot']","['circle', 'dodecagon']","['hsla(139, 81%, 47%, 1.0)', 'hsla(174, 94%, 52%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[True, False]","{'max': 61, 'min': 61, 'avg': 53.0, 'root': 17}","[-10, 0]","[86, 102]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(31, 39)","(31, 43)","(43, 51)","(43, 53)","(53, 61)","(53, 61)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,2,0,0,1,3,0,0,3,4,4,1,B,,,,,BA,,,,,,,,,,A,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 31.165, 'rtimeup': 31.165}",,,,,"{'rtype': 'd', 'rtimedn': 1.028, 'rtimeup': 1.923}",,,,,,,,,,"{'rtype': 'a', 'rtimedn': 5.082, 'rtimeup': 5.93}",,,"{'rtype': 'select-node', 'rtimedn': 31.358, 'rtimeup': 31.358}",,,,,,,,,
,,26,0,69,1713285004,ToM+MMMM-2431-2314,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['b1d06e06-f498-4e22-8912-fe652a889d73', '6b074080-5fb1-496c-b406-3a1263d486e9']","['participant', 'robot']","['arrow-head', 'teardrop']","['hsla(219, 62%, 55%, 1.0)', 'hsla(231, 58%, 43%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[True, False]","{'max': 64, 'min': 64, 'avg': 56.0, 'root': 17}","[-10, 0]","[83, 81]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(34, 42)","(34, 46)","(46, 54)","(46, 56)","(56, 64)","(56, 64)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,2,0,0,4,3,0,0,3,1,1,4,B,,,,,BA,,,,,,,,,,B,,,BA,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 34.23, 'rtimeup': 34.23}",,,,,"{'rtype': 'a', 'rtimedn': 10.934, 'rtimeup': 13.363}",,,,,,,,,,"{'rtype': 'a', 'rtimedn': 2.751, 'rtimeup': 2.925}",,,"{'rtype': 'select-node', 'rtimedn': 34.324, 'rtimeup': 34.324}",,,,,,,,,
,,26,1,69,1713285005,ToM+MMMM-2431-2314,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['caa154f0-e670-4260-b041-878c29f05d5d', '478d14b5-f478-4a7c-94cf-e2e83ef03647']","['participant', 'robot']","['round-square', 'flower']","['hsla(186, 86%, 60%, 1.0)', 'hsla(246, 77%, 41%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[True, False]","{'max': 201, 'min': 201, 'avg': 193.0, 'root': 17}","[-10, 0]","[85, 88]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(171, 179)","(171, 183)","(183, 191)","(183, 193)","(193, 201)","(193, 201)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,2,0,0,4,3,0,0,3,1,1,4,B,,,,,BA,,,,,,,,,,B,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 171.26, 'rtimeup': 171.26}",,,,,"{'rtype': 'a', 'rtimedn': 0.436, 'rtimeup': 0.975}",,,,,,,,,,"{'rtype': 'a', 'rtimedn': 3.631, 'rtimeup': 4.242}",,,"{'rtype': 'select-node', 'rtimedn': 171.411, 'rtimeup': 171.411}",,,,,,,,,
,,26,2,69,1713285005,ToM+MMMM-2431-2314,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['afe664b7-f15c-4992-bb02-06b17d98cd76', '51824b55-d585-41fa-b08b-67765129b7ad']","['participant', 'robot']","['dodecagon', 'flower']","['hsla(258, 93%, 40%, 1.0)', 'hsla(299, 70%, 55%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[True, False]","{'max': 63, 'min': 63, 'avg': 55.0, 'root': 17}","[-10, 0]","[86, 99]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(33, 41)","(33, 45)","(45, 53)","(45, 55)","(55, 63)","(55, 63)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,2,0,0,4,3,0,0,3,1,1,4,B,,,,,BA,,,,,,,,,,B,,,BA,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 33.35, 'rtimeup': 33.35}",,,,,"{'rtype': 'd', 'rtimedn': 4.993, 'rtimeup': 6.692}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 2.401, 'rtimeup': 4.296}",,,"{'rtype': 'select-node', 'rtimedn': 33.511, 'rtimeup': 33.511}",,,,,,,,,
